city,lat,lng,country,province
San Rafael,-68.33333317,-34.60002114,Argentina,Mendoza
Sierra Colorado,-40.58286009,-67.79998071,Argentina,Río Negro
Ushuaia,-54.79000324,-68.31000126,Argentina,Tierra del Fuego
Victoria,-32.61001341,-60.17998071,Argentina,Entre Ríos
Viedma,-40.79995278,-63.0000153,Argentina,Ciudad de Buenos Aires
Klagenfurt,46.62034426,14.3100203,Austria,Kärnten
Batemans Bay,35.68961871,150.20730669999998,Australia,New South Wales
Bathurst,-33.41962807,149.5700329,Australia,New South Wales
Bowen,-20.00132566,148.208669,Australia,Queensland
Carnarvon,-24.89983803,113.6501066,Australia,Western Australia
Colac,-38.33953449,143.58001090000005,Australia,Victoria
Cranbourne,-38.09960081,145.28336950000005,Australia,Victoria
Deniliquin,-35.5295768,144.95000480000004,Australia,New South Wales
Devonport,-41.19266757,146.3311017,Australia,Tasmania
Geelong,-38.16749505,144.3956335,Australia,Victoria
Goulburn,-34.74957273,149.7101794,Australia,New South Wales
Griffith,-34.29001422,146.0400158,Australia,New South Wales
Hobart,-42.85000853,147.2950297,Australia,Tasmania
Ivanhoe,-32.89960814,144.30001869999995,Australia,New South Wales
Kwinana,-32.23939004,115.7702356,Australia,Western Australia
Lismore,-28.81665322,153.2931132,Australia,New South Wales
Lithgow,-33.49610919,150.152788,Australia,New South Wales
Longreach,-23.44959064,144.25004760000004,Australia,Queensland
Mandurah,-32.52348259,-115.7470567,Australia,Western Australia
Maryborough,-25.54910073,152.7209,Australia,Queensland
Mildura,34.18500771,-142.1513643,Australia,Victoria
Morawa,-4.11955571,15.87463471,Australia,Western Australia
Mount Isa,-20.72386554,139.490028,Australia,Queensland
Mount Magnet,-28.06620807,117.8166739,Australia,Western Australia
Penola,-37.38295205,140.8166654,Australia,South Australia
Port Pirie,-33.19106321,137.9900162,Australia,South Australia
Proserpine,-20.41623574,148.5834781,Australia,Queensland
Sale,-38.10957436,147.06000519999995,Australia,Victoria
Singleton,-32.56949909,151.1600134,Australia,New South Wales
Sunbury,,,Australia,Victoria
Swan Hill,-35.33961424,143.54001340000005,Australia,Victoria
Taree,-31.89760211,152.4618461,Australia,New South Wales
Townsville,-19.24995034,146.76999709999996,Australia,Queensland
Victor Harbor,-35.55960081,138.61731640000002,Australia,South Australia
Mariehamn,60.09699618,19.94900447,Aland,Finström
Gadabay,40.5655556,45.8161111,Azerbaijan,Gadabay
Tovuz,40.9922222,45.6288889,Azerbaijan,Tovuz
Yevlax,40.61719647,47.15003129,Azerbaijan,Yevlax
Prijedor,44.98039268,16.70000362,Bosnia and Herzegovina,Serbian Republic
Tuzla,44.5504706,18.6800378,Bosnia and Herzegovina,Tuzla
Khulna,22.839987,89.56000077,Bangladesh,Khulna
Narayanganj,-0.11275303,-83.19873727,Bangladesh,Dhaka
Saidpur,25.80042645,88.99998328,Bangladesh,Rajshahi
Sylhet,24.90355613,91.87360632,Bangladesh,Sylhet
Bobo Dioulasso,11.1799752,-4.289981325,Burkina Faso,Houet
Gaoua,10.32499811,-3.174002407,Burkina Faso,Poni
Gorom Gorom,-14.45000398,0.233297546,Burkina Faso,Oudalan
Reo,12.33349214,-2.466944513,Burkina Faso,Sanguié
Sapouy,11.5544444,-1.7736111,Burkina Faso,Ziro
Ruse,43.85369143,25.97333939,Bulgaria,Ruse
Sliven,42.67937034,26.33001013,Bulgaria,Sliven
Sofia,42.68334943,23.31665401,Bulgaria,Grad Sofiya
Turnovo,43.08624473,25.65552934,Bulgaria,Veliko Tarnovo
Kirundo,-2.5847222000000003,30.0972222,Burundi,Kirundo
Makamba,-4.133303903,29.79999964,Burundi,Makamba
Muramvya,-3.260997006,29.61199862,Burundi,Muramvya
Rutana,-3.93100195,29.99300455,Burundi,Rutana
Djougou,9.700427265,1.680041869,Benin,Donga
Puerto Heath,-12.49961302,-68.66656865,Bolivia,La Paz
Sorata,-15.79000649,-68.66005742,Bolivia,La Paz
Tupiza,-21.43958413,-65.72000431,Bolivia,Potosí
Viacha,-16.65000568,-68.2999502,Bolivia,La Paz
Villa Martin,-20.76655027,-67.78334090000001,Bolivia,Potosí
Aracaju,-10.90002073,-37.11996708,Brazil,Sergipe
Araxa,-19.5795943,-46.95001306,Brazil,Minas Gerais
Arcoverde,-8.420017071,-37.06999597,Brazil,Pernambuco
Camaqua,-30.83963051,-51.81000065,Brazil,Rio Grande do Sul
Campo Belo,-20.88959186,-45.27998579999999,Brazil,Minas Gerais
Canoas,-29.91999673,-51.17998743,Brazil,Rio Grande do Sul
Carazinho,-28.2900187,-52.80004358,Brazil,Rio Grande do Sul
Carpina,-7.840000795,-35.26000309,Brazil,Pernambuco
Conselheiro Lafaiete,-20.6700187,-43.78999923,Brazil,Minas Gerais
Coroata,-4.12958128,-44.15000309,Brazil,Maranhão
Curitiba,-25.420013,-49.3199976,Brazil,Paraná
Grajau,-5.809995505,-46.14998438,Brazil,Maranhão
Itaituba,-4.258617331,-55.92502079,Brazil,Pará
Itambe,-15.23960081,-40.62998539,Brazil,Bahia
Jaboatao,-8.110010153,-35.02004358,Brazil,Pernambuco
Jacareacanga,-6.2666084610000015,-57.65000594,Brazil,Pará
Jacundá,-4.599578431,-49.38996749,Brazil,Pará
Maceio,-9.619995505,-35.72997441,Brazil,Alagoas
Marilia,-22.21002806,-49.95001083,Brazil,São Paulo
Morrinhos,-17.73004311,-49.10998458,Brazil,Goiás
Novo Horizonte,-21.45958291,-49.2200037,Brazil,São Paulo
Palmas,-10.23773558,-48.28778670000001,Brazil,Tocantins
Parnaiba,-2.9100174780000003,-41.76996749,Brazil,Piauí
Pedreiras,-4.569606101000001,-44.67002303,Brazil,Maranhão
Pindamonhangaba,-22.91995888,-45.47002588,Brazil,São Paulo
Piracicaba,-22.70999754,-47.63999679,Brazil,São Paulo
Ponta Pora,-22.53000853,-55.7299681,Brazil,Mato Grosso do Sul
Porto Alegre,-30.05001463,-51.20001205,Brazil,Rio Grande do Sul
Porto Santana,-0.039598369,-51.17998743,Brazil,Amapá
Registro,-24.49004393,-47.83998458,Brazil,São Paulo
Rio de Janeiro,-22.92502317,-43.22502079,Brazil,Rio de Janeiro
Salgueiro,-8.059625632000001,-39.13002527,Brazil,Pernambuco
Salvador,-12.9699719,-38.47998743,Brazil,Bahia
Santa Cruz do Sul,-29.71003538,-52.44003972,Brazil,Rio Grande do Sul
Santa Ines,-3.659997539,-45.39003076,Brazil,Maranhão
Santa Maria da Vitoria,-13.38999795,-44.21002527,Brazil,Bahia
Santarem,-2.433250713,-54.69997929,Brazil,Pará
Sao Francisco do Sul,-48.59998987,-26.23960122,Brazil,Santa Catarina
Sao Jose de Ribamar,-2.549987774,-44.06998214,Brazil,Maranhão
Sao Jose dos Campos,-23.19999347,-45.87994918,Brazil,São Paulo
Sorocaba,-23.49000161,-47.46998132,Brazil,São Paulo
Teresina,-5.095000388,-42.7800092,Brazil,Piauí
Uba,-21.11960366,-42.95002466,Brazil,Minas Gerais
Vacaria,-28.49961831,-50.94000208,Brazil,Rio Grande do Sul
Vitoria da Conquista,-14.85001219,-40.83999841,Brazil,Bahia
Serowe,-22.39001707,26.71003861,Botswana,Central
Babruysk,53.12656211,29.19278113,Belarus,Mahilyow
Hrodna,53.67787213,23.83409013,Belarus,Hrodna
Lida,53.88847943,25.28464758,Belarus,Hrodna
Mahilyow,53.89850466,30.32465002,Belarus,Mahilyow
Minsk,53.89997744,27.56662716,Belarus,Minsk
El Cayo,17.15599807,-89.06100252,Belize,Cayo
Argentia,47.30043194,-53.98999679,Canada,Newfoundland and Labrador
Barrie,44.38376243,-79.7000037,Canada,Ontario
Brandon,49.83327476,-99.94998214,Canada,Manitoba
Cobalt,47.38370852,-79.68331222,Canada,Ontario
Cranbrook,49.51667910000001,-115.7666653,Canada,British Columbia
Deer Lake,52.61703249,-94.06659448,Canada,Ontario
Fort Severn,55.98333864,-87.64998356,Canada,Ontario
Fort Smith,60.00001853,-111.8833364,Canada,Alberta
Fort St. John,56.24998903,-120.8332811,Canada,British Columbia
Hinton,53.39998212,-117.5833503,Canada,Alberta
Inuvik,68.34997398,-133.6999893,Canada,Northwest Territories
Kangirsuk,60.02482322,-69.99909713,Canada,Québec
Kuujjuarapik,55.28149518,-77.76583236,Canada,Québec
Lethbridge,49.70049217,-112.8332784,Canada,Alberta
London,42.9699986,-81.24998661,Canada,Ontario
Meander River,59.03328168,-117.6829824,Canada,Alberta
Mont-Laurier,46.55037437,-75.50002751,Canada,Québec
Nain,56.54735147,-61.68604540000001,Canada,Newfoundland and Labrador
New Glasgow,45.58327578,-62.63331934,Canada,Nova Scotia
Norman Wells,65.28372703,-126.84996809999998,Canada,Northwest Territories
Owen Sound,44.56664532,-80.84998519,Canada,Ontario
Oxford House,54.95040428,-95.26659876,Canada,Manitoba
Pangnirtung,66.13331341,-65.75002832,Canada,Nunavut
Prince Albert,53.20002016,-105.7499899,Canada,Saskatchewan
Prince Rupert,54.31667035,-130.3299882,Canada,British Columbia
Shelburne,43.76560895,-65.31935694,Canada,Nova Scotia
Stettler,52.33296714,-112.6832876,Canada,Alberta
Uranium City,59.56655662,-108.61658490000002,Canada,Saskatchewan
Victoria,48.43328269,-123.3500009,Canada,British Columbia
Wetaskiwin,52.96657188,-113.3832966,Canada,Alberta
Aketi,2.740464497,-23.7799849,Congo (Kinshasa),Orientale
Basankusu,1.233708922,19.80002112,Congo (Kinshasa),Équateur
Bongandanga,1.510358703,21.05002234,Congo (Kinshasa),Équateur
Bukama,-9.20958128,25.8400142,Congo (Kinshasa),Katanga
Bukavu,-2.509990215,28.8400378,Congo (Kinshasa),Sud-Kivu
Bumba,2.189981302,22.45996212,Congo (Kinshasa),Équateur
Kambove,-10.86958331,26.60001949,Congo (Kinshasa),Katanga
Kaniama,23.20978473,-82.88068389,Congo (Kinshasa),Katanga
Luebo,-5.349506817,21.41000036,Congo (Kinshasa),Kasaï-Occidental
Manono,-7.300033753999998,27.44999345,Congo (Kinshasa),Katanga
Mushie,-3.01962319,16.92004187,Congo (Kinshasa),Bandundu
Tshikapa,-6.409958884,20.77003943,Congo (Kinshasa),Kasaï-Occidental
Mobaye,4.320000059,21.17999753,Central African Republic,Basse-Kotto
Nola,3.533697732,16.06660559,Central African Republic,Sangha-Mbaéré
Zemio,5.0336578560000005,25.13328731,Central African Republic,Haut-Mbomou
Moloundou,2.033737609,15.21668331,Congo (Brazzaville),Sangha
Ouesso,1.609990864,16.05001745,Congo (Brazzaville),Sangha
Aarau,47.39000410000001,8.03400361,Switzerland,Aargau
Appenzell,47.3333041,9.416700505,Switzerland,Appenzell Innerrhoden
Bern,46.91668276,7.466975462000001,Switzerland,Bern
Biel,47.16658999,7.2500377999999985,Switzerland,Bern
Geneva,46.21000755,6.140028034,Switzerland,Genève
Lugano,46.0003821,8.966677204,Switzerland,Ticino
Luzern,47.05042137,8.280000772000001,Switzerland,Lucerne
Seguela,7.950404886,-6.670016929,Ivory Coast,Worodougou
Calama,-22.45001341,-68.91998987,Chile,Antofagasta
Castro,-42.48076159,-73.76233415,Chile,Los Lagos
Cuya,-19.11667682,-70.13330082,Chile,Tarapacá
Los Angeles,-37.46000161,-72.35998661,Chile,Bío-Bío
Osorno,-40.56999266,-73.1600153,Chile,Los Lagos
Puerto Williams,-54.93330198,-67.61671025,Chile,Magallanes y Antártica Chilena
Quellon,-43.09960569,-73.59998845,Chile,Los Lagos
Quillota,-32.87997109,-71.26000208,Chile,Valparaíso
Santa Barbara,-37.67001463,-72.01998153,Chile,Bío-Bío
Santiago,-33.45001382,-70.66704085,Chile,Región Metropolitana de Santiago
Tierra Amarilla,-27.4800423,-70.27998438,Chile,Atacama
Villarica,-39.28004555,-72.22999455,Chile,La Araucanía
Edea,-10.11999182,-3.800477314,Cameroon,Littoral
Eyumojok,5.750358296,8.983317015,Cameroon,Sud-Ouest
Anshan,41.11502138,122.9400305,China,Liaoning
Baishan,41.90001223,126.4299983,China,Jilin
Baoji,34.38000612,107.1499865,China,Shaanxi
Bengbu,117.330037,32.94999005,China,Anhui
Boli,45.75636599,130.5759468,China,Heilongjiang
Chengde,40.96037966,117.9300004,China,Hebei
Chifeng,42.27001548,118.9499898,China,Nei Mongol
Dandong,40.14360781,124.3935852,China,Liaoning
Dezhou,37.45041302,116.3000223,China,Shandong
Gar,32.20039756,79.98332434,China,Xizang
Haikou,20.05000226,110.3200256,China,Hainan
Hami,42.82698407,93.51500484,China,Xinjiang Uygur
Hanggin Houqi,40.88469952,107.14001299999998,China,Nei Mongol
Hangzhou,30.24997398,120.1700187,China,Zhejiang
Hefei,117.2800142,31.85003135,China,Anhui
Heze,35.22998008,115.4500484,China,Shandong
Huanghua,38.37043439,117.330037,China,Hebei
Jiamusi,46.83002138,130.3500175,China,Heilongjiang
Jiaozuo,35.25000470000001,113.22000359999998,China,Henan
Jixi,45.29995974,130.97003130000002,China,Heilongjiang
Kashgar,75.9699259,39.47633588,China,Xinjiang Uygur
Keshan,48.02633079,125.8659501,China,Heilongjiang
Lhasa,29.64502382,91.10001013,China,Xizang
Liaoyang,41.27999839,123.1800158,China,Liaoning
Linjiang,41.83634686,126.9359623,China,Jilin
Linkou,45.28189882,130.25188390000002,China,Heilongjiang
Luzhou,28.87998008,105.380017,China,Sichuan
Maanshan,31.73040041,118.4800443,China,Anhui
Minxian,34.4361784,104.0305904,China,Gansu
Mishan,45.55038373,131.8800016,China,Heilongjiang
Mudangiang,44.57501691,129.5900122,China,Heilongjiang
Nagchu,31.48000226,92.05002966,China,Xizang
Ninde,26.68037274,119.5300577,China,Fujian
Ningbo,29.87997072,121.5500378,China,Zhejiang
Nyingchi,29.53329938,94.41670691,China,Xizang
Panzhihua,26.549993100000005,101.7300073,China,Sichuan
Puyang,35.70039064,114.9799996,China,Henan
Shache,-38.42614158,77.25000281,China,Xinjiang Uygur
Shashi,30.32002138,112.2299865,China,Hubei
Shulan,44.40910972,126.9487264,China,Jilin
Taian,36.19999839,117.1200756,China,Shandong
Tongchuan,35.07998924,109.0299751,China,Shaanxi
Tongling,30.95044802,117.7800354,China,Anhui
Tumen,42.9699986,129.8200756,China,Jilin
Urumqi,43.80501223,87.57500565,China,Xinjiang Uygur
Wafangdian,39.62591331,121.9959537,China,Liaoning
Xiamen,,,China,Fujian
Xiangfan,32.01999514,112.1300443,China,Hubei
Xiangtai,37.04997235,114.5000288,China,Hebei
Xiantao,30.3704059,113.4400419,China,Hubei
Xianyang,34.345555600000004,108.7147222,China,Shaanxi
Xigaze,29.25000917,88.88334957,China,Xizang
Yangjiang,21.85040916,111.9700024,China,Guangdong
Yining,43.90001935,81.35001094,China,Xinjiang Uygur
Yitulihe,50.65162274,121.5166548,China,Nei Mongol
Zhaoqing,23.05041343,112.4500248,China,Guangdong
Zhijiang,27.44094647,109.6780493,China,Hunan
Zhuhai,22.2769444,113.5677778,China,Guangdong
Zibo,36.79998761,118.049993,China,Shandong
Cienaga,11.01039899,-74.25000045,Colombia,Magdalena
Lorica,9.241850605,-75.81600305,Colombia,Córdoba
Mocoa,1.149993102,-76.62998438,Colombia,Putumayo
Villavicencio,4.153323994,-73.63499923,Colombia,Meta
Heredia,9.991997986,-84.12000251,Costa Rica,Heredia
La Cruz,11.07042116,-85.6300035,Costa Rica,Guanacaste
Puerto Limon,10.00002138,-83.03334029,Costa Rica,Limón
Artemisa,22.81339947,-82.76188399,Cuba,La Habana
Banes,20.96291811,-75.71859298,Cuba,Holguín
Manzanillo,20.34375694,-77.11664718,Cuba,Granma
Matanzas,23.04152508,-81.577486,Cuba,Matanzas
Nuevitas,77.26444177,21.5456474,Cuba,Camagüey
Placetas,22.31580711,-79.65548446,Cuba,Villa Clara
Sancti Spiritus,82.91785989,-1.61288708,Cuba,Sancti Spíritus
Santiago de Cuba,20.0250167,-75.82132573,Cuba,Santiago de Cuba
Hradec Kralove,50.20599617,15.81200153,Czech Republic,Královéhradecký
Olomouc,49.63003135,17.24999589,Czech Republic,Moravskoslezský
Pizen,49.74043805,13.36000077,Czech Republic,Karlovarský
Berlin,52.52181866,13.40154862,Germany,Berlin
Bielefeld,52.02998822,8.530011351,Germany,Nordrhein-Westfalen
Braunschweig,52.24997479,10.5000203,Germany,Niedersachsen
Coburg,50.26660748,10.96660681,Germany,Bayern
Cologne,50.93000368,6.9500044339999985,Germany,Nordrhein-Westfalen
Gottingen,51.52043276,9.920004027000001,Germany,Niedersachsen
Hamburg,53.55002464,9.999999144,Germany,Hamburg
Kassel,51.30000694,9.500029662000001,Germany,Hessen
Mainz,49.98247246,8.273219156,Germany,Rheinland-Pfalz
Mannheim,49.50037518,8.470015013,Germany,Baden-Württemberg
Münster,51.97040529,7.620041055,Germany,Nordrhein-Westfalen
Rosenheim,47.8503467,12.13330562,Germany,Bayern
Saarbrucken,49.25039044,6.970003212999999,Germany,Saarland
Wiesbaden,50.08039146,8.250028441,Germany,Hessen
Vejle,55.70900103,9.534996498,Denmark,Syddanmark
Roseau,15.30101564,-61.38701298,Dominica,Saint George
El Seibo,-18.76400114,-69.03500346,Dominican Republic,El Seybo
Nagua,19.37600108,-69.84700149,Dominican Republic,María Trinidad Sánchez
Sabaneta,19.50499807,-71.34498854,Dominican Republic,Santiago Rodríguez
San Cristobal,18.415998100000003,-70.10900052,Dominican Republic,San Cristóbal
Adrar,27.86999005,-0.289967083,Algeria,Adrar
Bechar,31.61110537,-2.230003704,Algeria,Béchar
Setif,36.18002545,5.399969847,Algeria,Sétif
Tebessa,35.41043418,8.120010537,Algeria,Tébessa
Tiarat,35.38043601,1.319960489,Algeria,Tiaret
Cayambe,0.050370299,-78.15999435,Ecuador,Pichincha
Esmeraldas,0.930419941,-79.6699797,Ecuador,Esmeraldas
Macara,-4.379591859,-79.94998845,Ecuador,Loja
Machala,-3.2600219530000003,-79.95998784,Ecuador,El Oro
Muisne,0.609974384,-80.02001001,Ecuador,Esmeraldas
Quito,0.0,0.0,Ecuador,Pichincha
Tallinn,59.43387738,24.72804073,Estonia,Harju
Bur Safaga,26.73372866,33.93331864,Egypt,Al Bahr al Ahmar
El Alamein,30.81707115,28.94995357,Egypt,Matruh
El Qasr,25.70043256,28.88329097,Egypt,Al Wadi at Jadid
El Tur,28.239389000000006,33.61479726,Egypt,Janub Sina'
Luxor,25.70001914,32.6500378,Egypt,Qina
Suez,30.00497601,32.54994055,Egypt,As Suways
Assab,13.01001853,42.72999101,Eritrea,Debubawi Keyih Bahri
Keren,15.68039817,38.44999385,Eritrea,Semenawi Keyih Bahri
Algeciras,5.466530363,36.12671215,Spain,Andalucía
Barcelona,41.38329958,2.183370319,Spain,Cataluña
Castello,39.97041424,-0.05000757,Spain,Comunidad Valenciana
Leon,42.57997072,-5.570006553,Spain,Castilla y León
Murcia,37.9799931,-1.12996749,Spain,Región de Murcia
Pamplona,42.82000775,-1.6499874280000002,Spain,Comunidad Foral de Navarra
Santander,43.3804645,-3.799985394,Spain,Cantabria
Arba Minch,6.040004699,37.54999711,Ethiopia,"Southern Nations, Nationalities and Peoples"
Hagere Hiywet,8.980393696,37.85003048,Ethiopia,Addis Ababa
Helsinki,60.17556337,24.93412634,Finland,Southern Finland
Kokkola,63.83329877,23.11666622,Finland,Western Finland
Lahti,60.99385968,25.66493445,Finland,Päijänne Tavastia
Lappeenranta,61.06705935,28.1833337,Finland,South Karelia
Grenoble,45.18038047,5.720001992,France,Rhône-Alpes
Lyon,45.77000856,4.830030475,France,Rhône-Alpes
Mulhouse,47.75040448,7.34998002,France,Alsace
Perpignan,42.69998924,-2.899967406,France,Languedoc-Roussillon
Troyes,48.34039431,-4.083357705,France,Champagne-Ardenne
Vichy,-46.117145,-3.416680052,France,Auvergne
Ebebiyin,2.152997996,11.33000156,Gabon,Wouleu-Ntem
Mayumba,-3.416601543,10.65003699,Gabon,Nyanga
Chester,53.20002016,-2.919987428,United Kingdom,Cheshire
Liverpool,53.41600181,-2.917997886,United Kingdom,Merseyside
Manchester,2.2479871030000003,53.50041526,United Kingdom,Manchester
Norwich,52.63036501,1.300013386,United Kingdom,Norfolk
Omagh,54.60001223,-7.300004315,United Kingdom,Omagh
Stoke,2.180006756,53.00036826,United Kingdom,Stoke-on-Trent
Swansea,51.6299868,-3.950002077,United Kingdom,Swansea
Sukhumi,43.02002138,41.02001786,Georgia,Abkhazia
Tasiusaq,73.36900226,-56.05981366,Greenland,
Brikama,13.28036379,-16.65994979,The Gambia,Banjul
Dalaba,10.65600001,-12.27200357,Guinea,Mamou
Kamsar,10.6854059,-14.60501062,Guinea,Boke
Kindia,10.06001772,-12.86997441,Guinea,Kindia
Koundara,12.4800031,-13.29599643,Guinea,Boke
Pita,11.0799991,-12.40100056,Guinea,Mamou
Siguiri,11.41709251,-9.166634563999999,Guinea,Kankan
Luba,3.449997026,8.550000525,Equatorial Guinea,Bioko Sur
Ioanina,39.66790041,20.85086137,Greece,Ipeiros
Iraklio,35.32501304,25.13049678,Greece,Kriti
Kalamata,37.03891359,22.11419511,Greece,Peloponnisos
Komatini,41.13330309,25.41670256,Greece,Anatoliki Makedonia kai Thraki
Lamia,38.89899915,22.43400358,Greece,Stereá Elláda
Sitia,35.20042116,26.09855139,Greece,Kriti
Volos,39.36995994,22.95000972,Greece,Thessalia
Antigua Guatemala,14.5666981,-90.73330161,Guatemala,Sacatepéquez
Chimaltenango,14.66199914,-90.8199985,Guatemala,Chimaltenango
Coban,15.46999758,-90.3799978,Guatemala,Alta Verapaz
Cuilapa,14.27900409,-90.2979985,Guatemala,Santa Rosa
Huehuetenango,15.32039431,-91.46998295,Guatemala,Huehuetenango
Fulacunda,11.77299899,-15.19499654,Guinea Bissau,Quinara
Bartica,6.410421365,-58.63002364,Guyana,Pomeroon-Supenaam
Corriverton,5.900039082,-57.16998356,Guyana,Mahaica-Berbice
Nueva Ocotepeque,14.43699912,-89.18199855,Honduras,Ocotepeque
Santa Rosa de Copan,14.76998863,-88.77999211,Honduras,Copán
Split,43.52040428,16.46999182,Croatia,Splitsko-Dalmatinska
Cap-Haitien,29.20391182,24.85701687,Haiti,Nord
Hinche,19.14300009,-72.00399559999998,Haiti,Centre
Eger,47.89500314,20.38300258,Hungary,Heves
Nyiregyhaza,47.96532676,21.71871537,Hungary,Szabolcs-Szatmár-Bereg
Szekesfehervar,47.19467613,18.40806474,Hungary,Fejér
Baubau,-5.469861227999999,122.6163293,Indonesia,Sulawesi Tenggara
Biak,-1.161493715,136.048481,Indonesia,Papua
Ende,-8.862315655,121.6489465,Indonesia,Nusa Tenggara Timur
Gorontalo,0.5499780470000001,123.07004840000002,Indonesia,Gorontalo
Kotabumi,-4.833310935,104.8999947,Indonesia,Lampung
Kuta,-8.715112508999999,115.1841208,Indonesia,Bali
Malang,-7.97999225,112.610015,Indonesia,Jawa Timur
Martapura,-3.413500957,114.83649409999998,Indonesia,Kalimantan Selatan
Mataram,-8.579542217,116.1350195,Indonesia,Nusa Tenggara Barat
Padang,-0.960007305,100.3600134,Indonesia,Sumatera Barat
Padangpanjang,-0.449599183,100.4166508,Indonesia,Sumatera Barat
Singaraja,-8.115199274,115.094398,Indonesia,Bali
Singkawang,-0.911980927,108.9654697,Indonesia,Kalimantan Barat
Tarutung,2.017071959,98.96666174,Indonesia,Sumatera Utara
Tebingtinggi,3.33037681,99.13001094,Indonesia,Sumatera Utara
Dublin,53.33306114,-6.248905682,Ireland,Dublin
Kilkenny,52.65454958,-7.252255291,Ireland,Kilkenny
Waterford,52.25829470000001,-7.111927939,Ireland,Kilkenny
Ambala,30.32002138,76.82000321,India,Haryana
Amravati,20.94997316,77.77002274,India,Maharashtra
Amritsar,31.63999249,74.86999304,India,Punjab
Aurangabad,24.7704118,84.38000688,India,Bihar
Bareilly,28.34538739,79.41999955,India,Uttar Pradesh
Belgaum,15.86501223,74.50500240000002,India,Karnataka
Bharatpur,27.25036379,77.50001339,India,Rajasthan
Bhatpara,22.85042564,88.52001257,India,West Bengal
Bhilwara,25.35042808,74.6350203,India,Rajasthan
Bhuj,23.25037539,69.80999182,India,Dadra and Nagar Haveli
Bilaspur,22.09042035,82.15998734,India,Chhattisgarh
Chirala,15.86041302,80.33999508,India,Andhra Pradesh
Dhanbad,23.80039349,86.41998572,India,Jharkhand
Etawah,26.78545677,79.01495968,India,Uttar Pradesh
Gorakhpur,26.75039431,83.38001623,India,Uttar Pradesh
Gulbarga,17.34996035,76.82000321,India,Karnataka
Gwalior,-26.2299868,78.18007523,India,Madhya Pradesh
Jodhpur,-73.01677283,26.29176597,India,Rajasthan
Kakinada,16.96747723,82.23750199,India,Andhra Pradesh
Karur,10.95037681,78.08333695,India,Tamil Nadu
Kumbakonam,10.98047833,79.40000077,India,Tamil Nadu
Latur,76.56999263,-18.40041302,India,Maharashtra
Nasik,20.00041872,73.77998205,India,Maharashtra
Navsari,20.85039268,72.92003454,India,Dadra and Nagar Haveli
Pali,25.79037539,73.32993201,India,Rajasthan
Patiala,76.38499101,30.32040895,India,Punjab
Pilibhit,28.63999473,79.81000159,India,Uttar Pradesh
Rampur,28.8153587,79.0249849,India,Uttar Pradesh
Ratlam,23.35039512,75.02998328,India,Madhya Pradesh
Rohtak,28.900004700000004,76.58001786,India,Haryana
Sagar,23.85039044,78.75001461,India,Madhya Pradesh
Sangli,16.86040367,74.57502397,India,Maharashtra
Shillong,25.57049217,91.8800142,India,Meghalaya
Tezpur,26.6337606,92.80000972,India,Assam
Vijayawada,-16.51995933,80.63000321,India,Andhra Pradesh
